Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 03014009-Alacant - Rabassa
	
FECHA	HORA	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.	PM2.5	PM1	O3	SO2	CO	NO	NO2	PM10	NOx
		m/s	grados	°C	% H.R.	mb	W/m²	l/m²	µg/m³	µg/m³	µg/m³	µg/m³	mg/m³	µg/m³	µg/m³	µg/m³	µg/m³
13/01/2018	03	2,3	341	6,9	67	1010	0	0	2	2	49	5	0,1	2	7	2	10
13/01/2018	04	3	331	5,9	69	1010	0	0	2	1	49	5	0,1	2	6	3	8
13/01/2018	05	2,8	341	5,7	69	1009	0	0	2	1	47	5	0,1	1	6	2	8
13/01/2018	06	2,2	334	5,9	69	1009	0	0	1	1	43	5	0,2	1	9	2	11
13/01/2018	07	2,9	340	6	70	1009	0	0	2	2	40	5	0,2	2	11	3	13
13/01/2018	08	2,3	340	6	71	1010	3	0	2	2	32	5	0,3	2	16	4	19
13/01/2018	09	1,2	341	7,9	68	1010	58	0	6	5	18	5	0,4	7	36	16	47
13/01/2018	10	1	348	10,9	64	1010	160	0	7	6	29	6	0,5	9	33	14	46
13/01/2018	11	0,5	11	13,5	59	1010	281	0	4	3	45	5	0,4	10	27	9	42
13/01/2018	12	1,7	252	14	61	1009	260	0	2	2	72	5	0,3	3	12	6	17
13/01/2018	13	2,2	216	14,2	66	1007	283	0	3	3	81	5	0,2	3	9	5	13
13/01/2018	14	2,3	188	14	69	1006	186	0	4	3	82	5	0,2	3	11	5	15
13/01/2018	15	1,7	183	13,6	72	1006	117	0	3	2	77	5	0,1	3	14	5	18
13/01/2018	16	1,5	185	13,8	73	1006	113	0	3	2	84	4	0,1	3	10	4	14
13/01/2018	17	1,1	180	12,9	77	1006	15	0	4	3	78	4	0,2	2	11	6	15
13/01/2018	18	1,1	208	12	81	1007	0	0	6	5	66	4	0,1	2	17	17	21
13/01/2018	19	0,7	281	11,7	82	1007	0	0	8	6	36	5	0,2	9	48	20	61
13/01/2018	20	0,8	348	11	84	1006	0	0	9	8	5	6	0,3	19	75	23	104
13/01/2018	21	1,6	328	9,7	88	1006	0	0	15	13	5	6	0,5	20	59	31	89
13/01/2018	22	2,3	333	8	92	1006	0	0	13	11	15	5	0,3	4	34	18	40
13/01/2018	23	2,2	336	7,3	94	1006	0	0	11	10	20	5	0,3	2	26	15	30
14/01/2018	00	1,2	12	8,1	92	1006	0	0	12	11	26	5	0,2	2	27	15	30
14/01/2018	01	3,2	290	10,5	71	1006	0	0	7	6	51	5	0,2	2	18	10	21
14/01/2018	02	4,8	285	12,4	51	1005	0	0	1	1	74	4	0,1	2	6	3	8
14/01/2018	03	5,7	312	11,9	53	1006	0	0	1	1	75	4	0,2	2	4	5	7
14/01/2018	04	8,6	309	11,4	57	1006	0	0	1	1	74	4	0,2	2	3	7	6
14/01/2018	05	7,4	311	11,1	58	1006	0	0	2	1	70	4	0,2	3	9	9	12
14/01/2018	06	7,2	312	11,1	60	1006	0	0	1	1	77	4	0,1	2	3	2	5
14/01/2018	07	4,1	270	10,9	61	1006	0	0	1	1	76	4	0,1	2	2	1	5
14/01/2018	08	3	274	10,7	62	1007	26	0	1	1	72	4	0,1	2	4	2	7
14/01/2018	09	1,3	219	11,6	59	1007	179	0	1	1	67	4	0,1	2	6	2	9
14/01/2018	10	3,7	266	13,3	52	1007	382	0	1	1	77	4	0,1	2	4	2	8
14/01/2018	11	6,3	280	14	48	1007	468	0	1	1	77	4	0,1	3	4	4	8
14/01/2018	12	4,8	307	15	45	1007	524	0	1	1	77	4	0,1	3	5	3	10
14/01/2018	13	3,8	276	14,6	45	1006	350	0	1	1	79	4	0,1	3	3	6	8
14/01/2018	14	4,3	268	15,7	42	1005	488	0	1	1	82	4	0,1	2	2	2	5
14/01/2018	15	4,3	301	16,2	39	1005	282	0	1	1	74	4	0,1	3	8	6	13
14/01/2018	16	2,7	273	15	43	1005	74	0	2	1	79	4	0,1	3	3	14	7
14/01/2018	17	1,7	270	14,6	45	1005	8	0	1	1	75	4	0,1	2	5	3	8
14/01/2018	18	0,9	263	13,8	49	1006	0	0	2	2	61	5	0,1	2	13	5	16
14/01/2018	19	0,7	298	13,3	51	1006	0	0	3	2	54	4	0,2	2	19	6	23
14/01/2018	20	1,7	339	12,5	53	1006	0	0	2	2	54	4	0,2	2	19	4	22
14/01/2018	21	1,6	21	12,3	53	1007	0	0	4	3	27	5	0,2	7	53	8	65
14/01/2018	22	1,2	26	12	55	1007	0	0	4	4	45	5	0,3	4	26	10	32
14/01/2018	23	2,7	44	12,3	62	1008	0	0	2	2	66	4	0,2	2	12	3	15
15/01/2018	00	2,7	81	11,6	78	1008	0	0,7	2	2	71	5	0,2	2	6	3	10
15/01/2018	01	1,2	181	9,4	97	1009	0	1,5	5	5	45	5	0,2	2	9	6	12
15/01/2018	02	0,9	282	9,1	100	1009	0	0,5	5	5	31	5	0,2	2	12	6	14
15/01/2018	03	1,8	305	9	100	1009	0	0,1	4	4	40	5	0,2	2	10	6	13
15/01/2018	04	1,4	328	8,9	100	1009	0	0	4	4	34	5	0,2	2	7	4	11
15/01/2018	05	1,9	317	8,7		1009	0	0	4	3	25	4	0,2	2	10	5	13
15/01/2018	06	1,8	322	8,7	100	1010	0	0	3	3	23	5	0,2	2	17	4	20
15/01/2018	07	2	333	8,8	97	1010	0	0	3	2	18	5	0,2	3	22	3	26
15/01/2018	08	1,3	350	9,5	89	1011	0	0	3	3	6	6	0,2	16	48	3	73
15/01/2018	09	1,3	18	10,9	75	1012	32	0	3	2	23	5	0,3	9	42	4	55
15/01/2018	10	2,5	9	12,2	66	1013	178	0	1	1	51	5	0,2	4	19	2	25
15/01/2018	11	1,3	27	13	61	1014	138	0	1	1	55	5	0,2	4	17	3	22
15/01/2018	12	0,9	28	14,5	55	1014	450	0,1	1	1	65	5	0,2	3	10	2	15
15/01/2018	13	1,4	74	15,2	56	1013	513	0	1	1	73	5	0,2	3	7	2	11
15/01/2018	14	1,3	113	15	59	1013	376	0	1	1	79	5	0,1	3	5	2	9
15/01/2018	15	1,5	132	14,7	63	1013	295	0	1	1	80	4	0,1	2	5	2	9
15/01/2018	16	1,6	168	14,1	67	1014	128	0	1	1	77	4	0,1	2	7	3	11
15/01/2018	17	1,5	174	13,5	72	1014	28	0	1	1	70	4	0,1	3	13	3	17
15/01/2018	18	1,1	188	12,4	79	1014	0	0	2	2	60	4	0,2	2	17	6	21
15/01/2018	19	1,1	306	10,8	85	1015	0	0	7	5	10	7	0,3	49	77	31	152
15/01/2018	20	2,6	327	8,1	93	1016	0	0	9	8	6	6	0,4	24	50	17	87
15/01/2018	21	2,9	328	7,1	94	1016	0	0	6	5	12	4	0,3	4	30	8	36
15/01/2018	22	1,5	289	7,5	92	1016	0	0	8	7	14	5	0,3	3	25	11	28
15/01/2018	23	2,5	283	9,7	71	1017	0	0	5	4	36	5	0,2	3	21	7	26
16/01/2018	00	2	260	9,8	67	1016	0	0	3	3	43	5	0,3	2	15	4	17
16/01/2018	01	1,9	248	9,1	70	1016	0	0	3	3	46	5	0,2	2	13	3	16
16/01/2018	02	2,4	233	9,5	67	1015	0	0	2	2	54	4	0,2	2	9	3	11
16/01/2018	03	2,7	242	9,8	63	1015	0	0	2	2	61	5	0,3	2	6	2	8
16/01/2018	04	2,9	264	10,6	57	1015	0	0	1	1	68	4	0,3	2	4	2	6
16/01/2018	05	6,2	296	11,6	55	1014	0	0	4	2	48	4	0,3	4	28	23	33
16/01/2018	06	5,8	296	11,9	54	1014	0	0	3	2	56	4	0,2	4	15	23	21
16/01/2018	07	4,4	314	11,5	56	1014	0	0	3	1	48	4	0,2	3	24	27	28
16/01/2018	08	7,1	306	12,9	50	1015	22	0	4	1	46	5	0,3	8	31	35	42
16/01/2018	09	6,7	309	14,8	41	1015	173	0	3	1	59	4	0,2	4	17	41	23
16/01/2018	10	8	299	16,3	34	1015	334	0	4	1	54	4	0,3	8	25	39	38
16/01/2018	11	5,9	278	16,8	39	1014	451	0	2	1	65	4	0,2	5	10	9	18
16/01/2018	12	4,9	290	18,6	38	1014	515	0	3	1	52	4	0,2	11	22	19	39
16/01/2018	13	4,7	290	20,3	36	1013	516	0	2	1	63	4	0,1	6	12	20	22
16/01/2018	14	5,5	266	20,5	37	1012	456	0	1	1	75	4	0,1	3	4	8	8
16/01/2018	15	5,5	284	21,4	37	1011	346	0	2	1	69	4	0,2	4	8	15	14
16/01/2018	16	7,8	312	21,1	39	1011	194	0	1	1	69	4	0,1	3	9	13	14
16/01/2018	17	7,3	315	20,2	44	1010	38	0	3	1	65	4	0,1	3	11	29	15
16/01/2018	18	4,7	315	18,7	49	1010	0	0	3	1	59	4	0,1	2	15	25	19
16/01/2018	19	3,6	307	18,3	49	1010	0	0	2	1	48	4	0,1	3	24	15	29
16/01/2018	20	2,9	301	17,6	51	1010	0	0	3	1	43	4	0,1	4	26	21	32
16/01/2018	21	1,9	291	17,1	52	1010	0	0	2	1	48	4	0,1	3	22	11	26
16/01/2018	22	0,9	306	16,5	53	1010	0	0	2	1	54	4	0,1	2	14	9	18
16/01/2018	23	1,1	181	15,6	56	1010	0	0	3	3	56	4	0,1	2	12	5	16
17/01/2018	00	1,8	335	12,6	67	1010	0	0	4	3	37	4	0,1	2	20	12	23
17/01/2018	01	2,6	309	12,7	66	1009	0	0	3	2	41	4	0,1	2	15	20	18
17/01/2018	02	3,1	314	12,9	63	1009	0	0	2	2	49	4	0,1	2	11	9	14
17/01/2018	03	2,2	309	13	61	1009	0	0	2	2	45	4	0,1	2	17	10	20
17/01/2018	04	1,6	297	12,7	63	1009	0	0	2	2	46	4	0,1	2	12	7	16
17/01/2018	05	2,4	302	12,2	68	1009	0	0	2	2	45	4	0,1	2	12	6	16
17/01/2018	06	3,2	303	11,7	68	1009	0	0	3	2	32	4	0,1	3	22	13	26
17/01/2018	07	5,5	313	13	66	1009	0	0	3	2	43	4	0,1	3	17	14	21
17/01/2018	08	2,8	286	13,7	60	1009	26	0	4	2	29	4	0,1	5	29	25	37
17/01/2018	09	2,3	296	16,3	50	1009	184	0	5	2	33	4	0,1	8	29	38	40
17/01/2018	10	2,6	272	18	45	1010	348	0	3	2	50	4	0,1	6	13	23	23
17/01/2018	11	2,7	283	20,3	37	1010	468	0	2	1	57	4	0,1	4	9	12	16
17/01/2018	12	2,8	335	22,3	29	1010	533	0	1	1	69	4	0,1	4	7	4	12
17/01/2018	13	1,2	44	22,9	28	1009	533	0	1	1	71	4	0,1	3	6	5	11
17/01/2018	14	2,2	111	21,4	35	1009	474	0	2	1	67	4	0,1	5	12	7	19
17/01/2018	15	2,8	117	20,1	37	1009	359	0	1	1	75	4	0,1	4	10	4	15
17/01/2018	16	1,9	127	19,4	38	1010	204	0	1	1	80	4	0,1	3	7	4	12
17/01/2018	17	0,8	124	18,5	42	1010	43	0	2	1	74	4	0,1	3	11	5	15
17/01/2018	18	0,3	84	16,7	50	1011	0	0	3	3	45	4	0,1	2	36	15	40
17/01/2018	19	0,5	55	15,3	57	1012	0	0	6	5	10	6	0,3	26	76	16	116
17/01/2018	20	2,3	334	11,4	67	1012	0	0	8	7	7	6	0,2	20	60	18	90
17/01/2018	21	1,7	356	10,8	69	1013	0	0	8	7	9	6	0,2	26	54	16	95
17/01/2018	22	1,9	352	9,3	76	1013	0	0	8	7	6	5	0,2	12	48	12	66
17/01/2018	23	1,7	10	9,7	77	1014	0	0	7	6	10	5	0,4	3	42	10	47
18/01/2018	00	1,5	24	10,3	79	1014	0	0	5	4	18	5	0,4	2	35	7	38
18/01/2018	01	1,8	27	11,3	79	1014	0	0	3	3	39	5	0,3	2	26	5	29
18/01/2018	02	1,5	26	11,3	85	1014	0	0	3	3	46	4	0,3	2	20	4	23
18/01/2018	03	1,4	358	10	90	1014	0	0	3	2	45	4	0,3	2	14	4	17
18/01/2018	04	2	344	7,8	96	1013	0	0	2	2	35	4	0,3	2	9	4	12
18/01/2018	05	2,2	340	7,2	96	1013	0	0	2	2	31	4	0,2	2	10	3	13
18/01/2018	06	3,1	343	7,2	95	1013	0	0	2	2	28	4	0,2	2	14	3	17
18/01/2018	07	3,6	333	7,2	95	1013	0	0	3	2	14	5	0,2	5	33	4	41
18/01/2018	08	3,1	343	7,5	91	1013	20	0	3	2	14	5	0,2	12	38	4	55
18/01/2018	09	1,9	347	10,6	78	1014	168	0	4	3	14	6	0,3	27	45	9	86
18/01/2018	10	1,3	13	14,5	62	1014	332	0	4	3	28	5	0,3	20	41	14	72
18/01/2018	11	1,6	67	16,7	52	1014	452	0	3	2	74	4	0,1	4	13	8	20
18/01/2018	12	2	82	17	57	1013	517	0	3	2	86	4	0,1	3	7	8	11
18/01/2018	13	1,8	73	17,4	58	1012	520	0	3	2	85	4	0,1	3	6	8	10
18/01/2018	14	2,4	97	16,9	60	1011	462	0	3	2	87	4	0,1	3	5	7	9
18/01/2018	15	2	93	16,7	65	1010	349	0	3	2	86	4	0,1	3	6	8	10
18/01/2018	16	1,8	100	15,8	72	1010	184	0	3	2	86	4	0,1	2	6	8	10
18/01/2018	17	1,1	94	14,8	81	1011	38	0	4	3	82	5	0,1	2	9	12	12
18/01/2018	18	1,2	34	13,5	87	1010	0	0	5	4	56	5	0,1	2	30	10	33
18/01/2018	19	0,5	69	13,1	89	1010	0	0	7	5	30	5	0,1	2	57	10	60
18/01/2018	20	1,2	320	12,3	89	1010	0	0	9	7	18	6	0,1	22	63	13	97
18/01/2018	21	1,7	3	11,2	90	1009	0	0	8	7	13	5	0,1	5	50	12	58
18/01/2018	22	0,7	339	11,4	87	1009	0	0	9	7	7	6	0,1	9	61	13	75
18/01/2018	23	2,7	331	10,1	90	1009	0	0	6	4	31	5	0,1	3	23	8	28
19/01/2018	00	2,1	330	10,2	90	1008	0	0	6	4	37	5	0,1	2	13	8	17
19/01/2018	01	2,1	334	10,2	91	1008	0	0	5	4	37	5	0,1	2	12	8	16
19/01/2018	02	2,4	345	10,4	90	1007	0	0	5	4	37	5	0,1	2	12	7	15
19/01/2018	03	1,5	193	11,2	88	1006	0	0	5	4	43	5	0,1	2	13	7	16
19/01/2018	04	1,3	316	10,9	91	1007	0	0	6	4	34	5	0,1	2	19	8	22
19/01/2018	05	1	5	10,5	91	1006	0	0	5	4	23	5	0,1	2	28	7	32
19/01/2018	06	1,9	352	9,7	91	1006	0	0	4	3	12	4	0,2	4	38	6	43
19/01/2018	07	1,1	289	10,1	87	1006	0	0	5	3	10	6	0,2	12	46	8	64
19/01/2018	08	1,7	337	9,6	88	1007	1	0	5	3	4	7	0,2	41	56	7	119
19/01/2018	09	1,2	311	10,6	85	1008	56	0	8	4	5	8	0,3	52	55	12	135
19/01/2018	10	1,8	332	12,7	78	1009	133	0	6	4	19	6	0,2	22	44	13	78
19/01/2018	11	1,6	326	14,8	74	1009	251	0	5	4	49	6	0,2	9	28	18	41
19/01/2018	12	1,4	251	15,6	74	1008	316	0	3	2	69	6	0,2	6	18	11	28
19/01/2018	13	1,6	255	15,9	69	1007	213	0	3	2	77	6	0,2	3	12	8	16
19/01/2018	14	1,4	294	17,1	56	1007	213	0	4	3	69	6	0,2	4	18	16	24
19/01/2018	15	1,1	224	17,6	49	1007	185	0	4	3	71	6	0,2	3	16	20	21
19/01/2018	16	1,2	197	17,3	53	1007	105	0	5	3	48	5	0,3	6	36	22	44
19/01/2018	17	1,3	188	16,3	67	1007	39	0	12	11	33	5	0,3	6	46	26	55
19/01/2018	18	1,1	187	14,8	71	1007	0	0	17	15	6	6	0,1	8	69	39	81
19/01/2018	19	0,8	309	13,4	76	1008	0	0	17	15	3	10	0,3	99	95	38	246
19/01/2018	20	0,9	20	12,1	80	1009	0	0	18	15	3	16	0,7	180	111	33	387
19/01/2018	21	1,7	344	10,8	67	1009	0	0	8	7	4	7	0,2	38	68	19	127
19/01/2018	22	1,9	333	11,3	63	1010	0	0	6	5	25	4	0,1	3	34	14	39
19/01/2018	23	1,1	23	10,9	66	1010	0	0	9	8	9	5	0,2	17	58	16	84
20/01/2018	00	2,1	339	10	70	1010	0	0	7	6	19	5	0,1	4	36	13	42
20/01/2018	01	1,3	40	10,6	71	1010	0	0	7	7	23	4	0,1	2	33	12	37
20/01/2018	02	1,3	6	10,3	71	1011	0	0	6	5	25	5	0,2	4	34	9	40
20/01/2018	03	2,1	341	11,1	64	1011	0	0	3	3	40	4	0,1	2	16	5	19
20/01/2018	04	2,6	335	8,7	73	1011	0	0	3	3	39	4	0,1	2	10	4	13
20/01/2018	05	2,8	341	9,5	68	1011	0	0	3	3	39	4	0,1	2	13	4	16
20/01/2018	06	1,4	0	10,9	60	1011	0	0	2	2	34	4	0,2	2	23	3	25
20/01/2018	07	1,7	1	10,7	60	1012	0	0	2	2	24	4	0,2	3	35	3	39
20/01/2018	08	1,5	344	9,8	62	1013	26	0	3	3	20	4	0,2	6	42	6	51
20/01/2018	09	1,5	331	11,5	60	1013	184	0	4	3	29	4	0,2	7	26	19	36
20/01/2018	10	1,7	295	15,9	45	1014	331	0	3	3	46	4	0,2	6	16	15	25
20/01/2018	11	1,7	242	17,6	37	1014	458	0	2	1	61	4	0,2	3	7	7	12
20/01/2018	12	3,8	274	19,1	34	1013	514	0	2	2	66	3	0,2	3	6	9	10
20/01/2018	13	4,3	271	19,7	35	1012	506	0	2	2	69	3	0,2	3	5	11	9
20/01/2018	14	5,6	274	20,6	32	1011	451	0	2	1	73	3	0,2	3	5	8	9
20/01/2018	15	6,3	276	21,2	29	1010	324	0	1	1	76	3	0,1	3	5	9	9
20/01/2018	16	6,4	274	21,5	26	1010	177	0	1	1	80	4	0,2	3	5	5	9
20/01/2018	17	5,9	277	20,9	23	1010	32	0	1	1	79	4	0,1	2	5	4	8
20/01/2018	18	5,8	267	20,5	22	1010	0	0	1	1	80	4	0,1	2	5	4	8
20/01/2018	19	7,3	260	20	24	1011	0	0	2	1	80	4	0,1	2	5	10	8
20/01/2018	20	6,7	270	19,3	28	1011	0	0	3	3	78	4	0,1	2	6	10	9
20/01/2018	21	6,2	279	19,2	28	1011	0	0	3	3	77	4	0,1	2	5	13	9
20/01/2018	22	5,5	284	18,7	31	1012	0	0	3	2	75	4	0,1	2	4	7	8
20/01/2018	23	5,3	294	18,3	34	1011	0	0	6	3	68	4	0,1	2	7	49	11
21/01/2018	00	6	303	17,8	36	1012	0	0	6	3	60	4	0,1	3	15	60	19
21/01/2018	01	6,1	303	17,4	37	1011	0	0	5	3	65	4	0,1	2	6	40	10
21/01/2018	02	1,8	16	17,4	39	1012	0	0	3	2	61	4	0,1	2	10	17	14
21/01/2018	03	7,2	302	17,4	40	1011	0	0	5	2	63	4	0,1	3	10	39	14
21/01/2018	04	8	289	16,7	43	1011	0	0	3	2	67	4	0,1	2	4	14	8
21/01/2018	05	6,1	317	16,2	47	1011	0	0	3	2	62	4	0,1	2	6	13	9
21/01/2018	06	7,7	330	16,8	47	1010	0	0	2	2	56	4	0,1	4	12	7	19
21/01/2018	07	6,8	323	16,7	49	1011	0	0	2	2	65	4	0,1	2	4	6	8
21/01/2018	08	5,4	318	17,2	47	1011	26	0	3	2	59	4	0,1	2	10	13	13
21/01/2018	09	4,9	320	18,9	43	1011	185	0	2	2	55	4	0,1	4	14	16	20
21/01/2018	10	4,8	321	21,4	37	1012	347	0	1	1	65	4	0,1	3	4	9	8
21/01/2018	11	2,9	318	22,9	34	1012	465	0	1	1	59	4	0,1	4	9	9	15
21/01/2018	12	2,8	350	24,3	31	1012	530	0	1	1	67	4	0,1	2	4	3	8
21/01/2018	13	1,4	332	25,8	27	1011	536	0	1	1	72	4	0,1	2	3	2	7
21/01/2018	14	1,2	85	25,7	29	1011	480	0	1	1	72	4	0,1	2	4	5	8
21/01/2018	15	1,4	140	25,1	30	1010	368	0	1	1	75	4	0,1	3	7	6	11
21/01/2018	16	1,6	61	24,4	34	1011	213	0	1	1	72	5	0,1	3	8	7	12
21/01/2018	17	0,9	70	22,1	38	1011	50	0	1	1	72	5	0,1	2	9	4	13
21/01/2018	18	1	50	19,6	45	1011	0	0	3	3	49	5	0,1	3	31	10	36
21/01/2018	19	2,1	315	18,2	49	1012	0	0	4	3	19	6	0,1	6	54	19	62
21/01/2018	20	1,7	241	19,1	49	1013	0	0	11	11	40	7	0,1	2	23	16	27
21/01/2018	21	2	323	18,4	53	1013	0	0	5	3	37	6	0,1	2	25	23	28
21/01/2018	22	1,6	316	17,5	56	1013	0	0	4	2	34	6	0,1	3	22	25	26
21/01/2018	23	2,5	295	18,4	53	1013	0	0	3	1	48	6	0,1	2	11	14	15
22/01/2018	00	2,4	309	16,9	58	1013	0	0	4	2	43	6	0,1	2	13	25	16
22/01/2018	01	2,7	299	16,9	57	1013	0	0	4	3	45	6	0,1	2	13	18	16
22/01/2018	02	3,2	317	15	64	1013	0	0	3	2	45	6	0,1	2	8	20	12
22/01/2018	03	3,7	314	16,3	58	1013	0	0	2	2	52	6	0,1	2	8	10	11
22/01/2018	04	1,6	279	16,3	58	1012	0	0	3	2	53	7	0,1	2	7	14	10
22/01/2018	05	2,7	307	15,5	60	1012	0	0	2	1	48	6	0,1	2	11	12	14
22/01/2018	06	3,1	310	16,1	56	1012	0	0	3	1	47	5	0,1	2	16	20	20
22/01/2018	07	3	318	13,3	65	1012	0	0	5	2	18	6	0,1	6	43	52	52
22/01/2018	08	3,2	314	14,1	64	1012	29	0	4	2	11	6	0,2	16	52	47	78
22/01/2018	09	3,3	291	18,6	47	1012	190	0	4	2	34	6	0,2	9	30	26	43
22/01/2018	10	3,4	293	20,9	39	1013	355	0	2	1	52	5	0,2	5	12	10	20
22/01/2018	11	2,6	286	23,3	32	1013	477	0	2	1	52	5	0,2	6	18	11	27
22/01/2018	12	2,5	272	24,5	29	1012	542	0	2	1	65	5	0,2	3	6	14	11
22/01/2018	13	1,4	79	24	33	1011	543	0	1	1	61	5	0,2	5	16	10	23
22/01/2018	14	1,6	74	23,5	34	1011	484	0	1	1	69	5	0,2	4	12	4	19
22/01/2018	15	2,1	71	22,1	39	1010	378	0	1	1	70	5	0,2	4	10	4	15
22/01/2018	16	1,8	59	20,7	48	1010	217	0	1	1	59	5	0,2	5	16	4	23
22/01/2018	17	1,5	42	19,7	52	1010	52	0	2	1	52	5	0,2	4	25	6	31
22/01/2018	18	0,7	43	17,8	57	1011	0	0	3	2	22	6	0,2	8	58	10	70
22/01/2018	19	1,1	346	16,5	61	1011	0	0	6	4	4	8	0,3	44	82	24	149
22/01/2018	20	1,4	272	16,1	62	1011	0	0	8	6	4	8	0,2	34	74	45	126
22/01/2018	21	1,3	303	15,5	59	1011	0	0	8	6	4	8	0,2	25	67	42	106
22/01/2018	22	1,7	348	16,3	41	1012	0	0	5	3	18	7	0,2	7	47	12	57
22/01/2018	23	0,8	16	17,1	38	1012	0	0	4	3	25	7	0,2	6	45	9	53
23/01/2018	00	1,1	247	16,7	41	1012	0	0	4	4	29	7	0,2	3	39	10	43
23/01/2018	01	1,6	327	12,9	55	1012	0	0	5	4	32	6	0,1	2	23	30	27
23/01/2018	02	1,5	334	12,6	59	1012	0	0	5	3	37	6	0,1	2	15	24	18
23/01/2018	03	2,9	331	11,6	66	1013	0	0	4	4	36	6	0,1	2	12	10	15
23/01/2018	04	2,8	328	11,4	67	1013	0	0	5	4	32	5	0,1	2	15	16	18
23/01/2018	05	2,8	330	10,9	70	1013	0	0	6	5	26	5	0,1	2	18	20	21
23/01/2018	06	1,9	357	11,2	68	1013	0	0	5	4	23	5	0,1	2	23	10	26
23/01/2018	07	1,7	345	11,4	65	1014	0	0	5	5	10	5	0,1	11	45	13	62
23/01/2018	08	2	340	10,1	71	1015	26	0	6	5	5	7	0,1	24	45	20	81
23/01/2018	09	1,1	340	13,8	59	1015	188	0	6	4	12	6	0,1	25	36	30	75
23/01/2018	10	0,6	6	18,3	46	1016	354	0	5	4	30	5	0,1	15	26	16	49
23/01/2018	11	0,8	117	19,2	46	1016	465	0	4	3	33	6	0,1	21	37	16	68
23/01/2018	12	1,2	107	19,5	50	1016	539	0	3	2	51	5	0,1	9	20	8	34
23/01/2018	13	1,6	136	19,1	53	1015	549	0	2	1	65	5	0,1	5	11	4	18
23/01/2018	14	1,7	154	19,1	53	1015	486	0	1	1	70	5	0,1	3	9	3	14
23/01/2018	15	1,6	156	19,4	51	1014	371	0	1	1	52	7	0,1	13	27	5	46
23/01/2018	16	1,8	138	18,7	54	1015	226	0	1	1	65	5	0,1	5	15	4	22
23/01/2018	17	1,2	129	17,8	58	1015	54	0	1	1	68	5	0,1	3	11	5	15
23/01/2018	18	0,7	116	16,4	65	1015	0	0	2	1	48	4	0,1	3	29	12	34
23/01/2018	19	0,9	14	15,1	72	1016	0	0	5	4	4	7	0,2	42	81	23	145
23/01/2018	20	2,6	331	12,4	76	1016	0	0	7	5	7	7	0,2	30	59	32	106
23/01/2018	21	2,3	337	11,7	76	1017	0	0	6	5	20	5	0,1	3	34	13	38
23/01/2018	22	1,9	342	11	78	1017	0	0	5	5	24	5	0,1	3	29	9	32
23/01/2018	23	2,1	338	10,3	80	1017	0	0	5	4	31	5	0,1	2	20	8	23
24/01/2018	00	2	344	9,7	82	1017	0	0	4	3	34	5	0,1	2	13	6	16
24/01/2018	01	2,7	335	9,2	84	1016	0	0	4	4	23	5	0,1	2	22	6	26
24/01/2018	02	2,7	335	8,8	84	1016	0	0	3	3	30	4	0,1	2	17	5	20
24/01/2018	03	2,8	333	8,5	86	1016	0	0	4	4	26	4	0,1	2	17	6	19
24/01/2018	04	2,4	344	8,6	85	1016	0	0	5	4	25	4	0,2	2	20	6	23
24/01/2018	05	2,7	337	8	87	1016	0	0	4	4	26	4	0,2	2	17	6	20
24/01/2018	06	2,9	339	7,6	89	1016	0	0	5	4	17	4	0,1	2	22	6	25
24/01/2018	07	2,9	338	7,7	89	1016	0	0	4	4	12	4	0,1	4	29	6	35
24/01/2018	08	2,9	335	8,1	87	1017	28	0	6	5	6	5	0,1	16	38	9	62
24/01/2018	09	2,3	335	11,8	74	1017	187	0	7	6	17	5	0,1	16	32	22	56
24/01/2018	10	0,8	6	16,6	60	1017	354	0	8	7	37	5	0,1	14	26	26	47
24/01/2018	11	0,8	229	18,4	54	1017	471	0	3	2	55	4	0,1	7	20	13	31
24/01/2018	12	1,2	181	18,7	53	1017	530	0	4	3	48	4	0,1	15	35	15	57
24/01/2018	13	2,2	143	17,3	65	1016	523	0	3	3	60	4	0,1	9	19	8	33
24/01/2018	14	2	138	16,7	75	1015	477	0	4	4	60	4	0,1	6	17	6	27
24/01/2018	15	1,5	130	16,7	77	1014	377	0	4	4	61	4	0,1	6	17	7	27
24/01/2018	16	1,1	143	16,5	81	1014	226	0	5	4	61	4	0,1	5	17	8	24
24/01/2018	17	0,9	140	15,3	89	1014	44	0	6	5	56	4	0,1	3	19	12	25
24/01/2018	18	1,1	183	14,2	95	1014	0	0	7	6	45	5	0,1	3	25	10	29
24/01/2018	19	1	205	13,7	97	1014	0	0	9	8	31	4	0,1	2	36	13	39
24/01/2018	20	1,1	288	12,4	99	1014	0	0	11	10	8	6	0,1	15	54	16	78
24/01/2018	21	1,8	323	10,2	100	1014	0	0	12	11	3	6	0,1	21	45	18	78
24/01/2018	22	2,1	331	9	100	1014	0	0	12	11	6	5	0,1	4	30	18	37
24/01/2018	23	2,6	328	8,6	98	1014	0	0	9	8	14	5	0,1	3	23	12	27
25/01/2018	00	1,8	328	8,2	97	1013	0	0	7	7	16	4	0,1	3	19	11	23
25/01/2018	01	1,5	337	8,4	97	1013	0	0	9	8	12	4	0,1	2	26	12	29
25/01/2018	02	1,6	332	8,2	94	1013	0	0	7	7	11	4	0,1	3	28	10	32
